0,0
0.19124,1
0.34591,0.80876
0.088516,-1.3459
0.26283,0.91148
0.40381,0.73717
0.51783,0.59619
0.22755,-1.5178
0.37528,0.77245
0.49475,0.62472
0.59138,0.50525
0.66952,0.40862
0.35024,-1.6695
0.4745,0.64976
0.575,0.5255
0.65628,0.425
0.72201,0.34372
0.39269,-1.722
0.50883,0.60731
0.60277,0.49117
0.67873,0.39723
0.74017,0.32127
0.78986,-0.25983
0.44757,-1.7899
0.55321,0.55243
0.63866,0.44679
0.70776,0.36134
0.76365,0.29224
0.80885,0.23635
0.46292,-1.8089
0.56563,0.53708
0.6487,0.43437
0.3334,-1.6487
0.46088,0.6666
0.56399,0.53912
0.64737,0.43601
0.33232,-1.6474
0.46001,0.66768
0.56328,0.53999
0.6468,0.43672
0.71435,0.3532
0.38649,-1.7143
0.12133,-1.3865
0.28937,0.87867
0.04279,-1.2894
-0.15664,-1.0428
-0.31792,0.84336
-0.06588,-1.3179
-0.24452,0.93412
-0.389,0.75548
-0.50585,0.611
-0.60035,0.49415
-0.67678,0.39965
-0.35611,-1.6768
-0.47925,0.64389
-0.57884,0.52075
-0.65938,0.42116
-0.34204,-1.6594
-0.46787,-0.65796
-0.56963,0.53213
-0.65194,0.43037
-0.7185,0.34806
-0.77234,0.2815
-0.81588,0.22766
-0.4686,-1.8159
-0.57023,0.5314
-0.65242,0.42977
-0.71889,0.34758
-0.39017,-1.7189
-0.50679,0.60983
-0.60111,0.49321
-0.6774,0.39889
-0.35661,-1.6774
-0.47965,0.64339
-0.57917,0.52035
-0.65965,0.42083
-0.72474,0.34035
-0.39489,-1.7247
-0.51062,0.60511
-0.60421,0.48938
