0,0
0.31897,1
0.53619,0.68103
0.0462,-1.5362
0.35043,-0.9538
0.55762,0.64957
0.69872,0.44238
0.15689,-1.6987
0.42581,0.84311
0.60896,0.57419
0.73369,0.39104
0.81863,0.26631
0.23855,-1.8186
0.48143,0.76145
0.64683,0.51857
0.75948,0.35317
0.8362,0.24052
0.25051,-1.8362
0.48957,0.74949
0.65238,0.51043
0.76326,0.34762
0.83877,0.23674
0.8902,0.16123
0.28729,-1.8902
0.51462,0.71271
0.66944,0.48538
0.77488,0.33056
0.84668,0.22512
0.89559,0.15332
0.29096,-1.8956
0.51712,0.70904
0.67114,0.48288
0.1381,-1.6711
0.41302,0.8619
0.60025,0.58698
0.72775,0.39975
0.17666,-1.7278
0.43928,0.82334
0.61813,0.56072
0.73993,0.38187
0.82288,0.26007
0.24145,-1.8229
-0.15453,-1.2414
0.21372,-1.1545
-0.17341,1.2137
-0.43707,0.82659
-0.61662,0.56293
-0.10098,-1.6166
-0.38773,0.89902
-0.58303,0.61227
-0.71603,0.41697
-0.8066,0.28397
-0.86829,0.1934
-0.27237,-1.8683
-0.50446,0.72763
-0.66252,0.49554
-0.77016,0.33748
-0.20554,-1.7702
-0.45895,0.79446
-0.63152,0.54105
-0.74906,0.36848
-0.8291,0.25094
-0.88361,0.1709
-0.92073,0.11639
-0.30809,-1.9207
-0.52878,0.69191
-0.67908,0.47122
-0.78145,0.32092
-0.21323,-1.7814
-0.46418,0.78677
-0.63509,0.53582
-0.75148,0.36491
-0.19282,-1.7515
-0.45028,0.80718
-0.62562,0.54972
-0.74504,0.37438
-0.82636,0.25496
-0.24381,-1.8264
-0.48501,0.75619
-0.64928,0.51499
