0,0
0.14125,1
0.26255,0.85875
0.084214,-1.2626
0.21357,0.91579
0.32466,0.78643
0.42005,0.67534
0.21946,-1.4201
0.32972,0.78054
0.4244,0.67028
0.5057,0.5756
0.57552,0.4943
0.35298,-1.5755
0.44437,0.64702
0.52285,0.55563
0.59025,0.47715
0.64813,0.40975
0.41533,-1.6481
0.49791,0.58467
0.56884,0.50209
0.62974,0.43116
0.68204,0.37026
0.72695,0.31796
0.48301,-1.727
0.55604,0.51699
0.61875,0.44396
0.6726,0.38125
0.71885,0.3274
0.75856,0.28115
0.51016,-1.7586
0.57935,0.48984
0.63877,0.42065
0.40729,-1.6388
0.49101,0.59271
0.56291,0.50899
0.62465,0.43709
0.39516,-1.6246
0.4806,0.60484
0.55396,0.5194
0.61697,0.44604
0.67107,0.38303
0.43503,-1.6711
0.23233,-1.435
0.34076,0.76767
0.15138,-1.3408
-0.011259,-1.1514
-0.15092,-0.98874
0.011649,-1.1509
-0.13125,1.0116
-0.25396,0.86875
-0.35934,0.74604
-0.44984,0.64066
-0.52755,0.55016
-0.31178,-1.5275
-0.40899,0.68822
-0.49247,0.59101
-0.56416,0.50753
-0.34322,-1.5642
-0.43599,0.65678
-0.51566,0.56401
-0.58407,-0.48434
-0.64283,0.41593
-0.69328,0.35717
-0.7366,0.30672
-0.4913,-1.7366
-0.56316,0.5087
-0.62486,0.43684
-0.67785,0.37514
-0.44085,-1.6779
-0.51983,0.55915
-0.58766,0.48017
-0.6459,0.41234
-0.41341,-1.6459
-0.49627,0.58659
-0.56742,0.50373
-0.62853,0.43258
-0.681,0.37147
-0.44355,-1.681
-0.52215,0.55645
-0.58965,0.47785
