0,0
0.1249,1
0.23421,-0.8751
0.080049,-1.2342
0.19495,-0.91995
0.29551,0.80505
0.3835,0.70449
0.2107,-1.3835
0.30928,-0.7893
0.39556,0.69072
0.47105,0.60444
0.53712,0.52895
0.34513,-1.5371
0.42692,0.65487
0.4985,0.57308
0.56114,-0.5015
0.61596,0.43886
0.41412,-1.616
0.4873,0.58588
0.55134,0.5127
0.60738,0.44866
0.65642,-0.39262
0.69933,0.34358
0.48708,-1.6993
0.55114,0.51292
0.60721,-0.44886
0.65627,0.39279
0.6992,0.34373
0.73677,-0.3008
0.51984,-1.7368
0.57982,0.48016
0.6323,0.42018
0.42842,-1.6323
0.49981,0.57158
0.56229,0.50019
0.61696,0.43771
0.415,-1.617
0.48806,0.585
0.55201,0.51194
0.60796,0.44799
0.65693,0.39204
0.44997,-1.6569
0.26887,-1.45
0.36019,0.73113
0.1903,-1.3602
0.041624,-1.1903
-0.088478,-1.0416
0.047476,-1.0885
-0.083357,-1.0475
-0.19785,-0.91664
-0.29804,0.80215
-0.38572,0.70196
-0.46244,0.61428
-0.27978,-1.4624
-0.36974,-0.72022
-0.44846,0.63026
-0.51735,0.55154
-0.32783,-1.5173
-0.41178,0.67217
-0.48525,0.58822
-0.54955,0.51475
-0.60581,0.45045
-0.65505,0.39419
-0.69813,0.34495
-0.48603,-1.6981
-0.55023,0.51397
-0.6064,0.44977
-0.65557,0.3936
-0.44878,-1.6556
-0.51763,0.55122
-0.57788,-0.48237
-0.6306,0.42212
-0.42694,1.6306
-0.49851,0.57306
-0.56115,0.50149
-0.61596,0.43885
-0.66393,-0.38404
-0.4561,-1.6639
-0.52404,-0.5439
-0.58349,0.47596
