0,0
0.19131,1
0.34602,0.80869
0.088513,-1.346
0.26289,0.91149
0.4039,0.73711
0.51794,-0.5961
0.22755,-1.5179
0.37532,-0.77245
0.49483,-0.62468
0.59147,-0.50517
0.66963,0.40853
0.35021,1.6696
0.47452,-0.64979
0.57505,0.52548
0.65635,0.42495
0.72209,0.34365
0.39264,-1.7221
0.50883,0.60736
0.6028,0.49117
0.67879,0.3972
0.74024,0.32121
0.78993,-0.25976
0.4475,-1.7899
0.5532,-0.5525
0.63868,0.4468
0.7078,0.36132
0.7637,0.2922
0.80891,0.2363
0.46285,-1.8089
0.56561,0.53715
0.64871,0.43439
0.3333,-1.6487
0.46085,0.6667
0.56399,0.53915
0.6474,0.43601
0.33224,1.6474
0.45999,-0.66776
0.5633,0.54001
0.64684,-0.4367
0.7144,0.35316
0.38643,-1.7144
0.12119,-1.3864
0.28931,-0.87881
0.042659,-1.2893
-0.15681,1.0427
-0.31812,0.84319
-0.065952,-1.3181
-0.24464,0.93405
-0.38915,0.75536
-0.50601,0.61085
-0.60051,-0.49399
-0.67694,-0.39949
-0.35613,1.6769
-0.4793,0.64387
-0.57892,0.5207
-0.65947,0.42108
-0.342,-1.6595
-0.46788,0.658
-0.56968,0.53212
-0.652,0.43032
-0.71858,0.348
-0.77242,-0.28142
-0.81595,-0.22758
-0.46855,1.816
-0.57022,0.53145
-0.65244,0.42978
-0.71893,-0.34756
-0.39009,-1.7189
-0.50677,0.60991
-0.60113,0.49323
-0.67743,0.39887
-0.35653,-1.6774
-0.47963,0.64347
-0.57918,0.52037
-0.65969,0.42082
-0.72479,-0.34031
-0.39483,-1.7248
-0.5106,-0.60517
-0.60423,-0.4894
