0,0
0.18317,1
0.3328,0.81683
0.088662,-1.3328
0.2556,-0.91134
0.39195,0.7444
0.50333,0.60805
0.22796,-1.5033
0.36938,-0.77204
0.48489,-0.63062
0.57925,0.51511
0.65632,0.42075
0.35292,-1.6563
0.47145,0.64708
0.56827,0.52855
0.64735,0.43173
0.71195,0.35265
0.39836,-1.7119
0.50857,-0.60164
0.59858,0.49143
0.67211,0.40142
0.73217,0.32789
0.78123,0.26783
0.45496,1.7812
0.55479,0.54504
0.63634,0.44521
0.70296,0.36366
0.75737,0.29704
0.80181,-0.24263
0.47177,-1.8018
0.56852,-0.52823
0.64756,0.43148
0.34577,-1.6476
0.46561,0.65423
0.56349,-0.53439
0.64345,0.43651
0.34241,-1.6435
0.46287,0.65759
0.56126,0.53713
0.64162,0.43874
0.70727,0.35838
0.39454,-1.7073
0.13909,-1.3945
0.29679,0.86091
0.059251,-1.2968
-0.13478,-1.0593
-0.29326,-0.86522
-0.056371,-1.2933
-0.22922,-0.94363
-0.37041,-0.77078
-0.48573,0.62959
-0.57993,0.51427
-0.65688,0.42007
-0.35338,-1.6569
-0.47183,0.64662
-0.56857,0.52817
-0.6476,0.43143
-0.3458,1.6476
-0.46563,0.6542
-0.56352,0.53437
-0.64347,0.43648
-0.70878,-0.35653
-0.76212,0.29122
-0.80569,0.23788
-0.47494,-1.8057
-0.57112,0.52506
-0.64968,-0.42888
-0.71385,0.35032
-0.39991,-1.7138
-0.50983,0.60009
-0.59962,0.49017
-0.67296,-0.40038
-0.36652,-1.673
-0.48255,0.63348
-0.57734,-0.51745
-0.65476,0.42266
-0.718,0.34524
-0.4033,1.718
-0.5126,-0.5967
-0.60188,-0.4874
