0,0
0.032767,1
0.06446,0.96723
0.029581,-1.0645
0.061379,0.97042
0.092135,0.93862
0.12188,0.90787
0.085122,-1.1219
0.1151,0.91488
0.1441,0.8849
0.17214,0.8559
0.19927,0.82786
0.15997,-1.1993
0.1875,0.84003
0.21412,0.8125
0.23987,0.78588
0.26478,0.76013
0.22333,-1.2648
0.24878,0.77667
0.2734,0.75122
0.29721,0.7266
0.32024,0.70279
0.34251,0.67976
0.29852,-1.3425
0.3215,0.70148
0.34374,0.6785
0.36524,0.65626
0.38604,0.63476
0.40616,0.61396
0.36008,-1.4062
0.38105,0.63992
0.40133,0.61895
0.35541,-1.4013
0.37653,0.64459
0.39696,0.62347
0.41672,0.60304
0.3703,-1.4167
0.39094,0.6297
0.41089,0.60906
0.4302,0.58911
0.44887,0.5698
0.40139,-1.4489
0.35547,-1.4014
0.37659,0.64453
0.33148,-1.3766
0.28786,-1.3315
0.24566,-1.2879
0.27037,0.75434
0.22875,-1.2704
0.18849,-1.2287
0.14954,-1.1885
0.11188,-1.1495
0.075443,-1.1119
0.10574,0.92456
0.069506,-1.1057
0.034462,-1.0695
0.00056552,-1.0345
0.033314,0.99943
-0.00054461,-1.0333
-0.033294,0.99946
-0.06497,0.96671
-0.095608,0.93503
-0.12524,0.90439
-0.15391,0.87476
-0.1161,-1.1539
-0.14506,0.8839
-0.17307,0.85494
-0.20017,0.82693
-0.16084,-1.2002
-0.18834,0.83916
-0.21493,0.81166
-0.24066,0.78507
-0.20001,-1.2407
-0.22622,0.79999
-0.25157,0.77378
-0.2761,0.74843
-0.29982,0.7239
-0.25723,-1.2998
-0.28156,0.74277
-0.30511,0.71844
