0,0
0.67669,1
0.89547,-0.32331
-0.38717,-1.8955
0.55151,-1.3872
0.855,0.44849
0.95312,0.145
-0.36853,-1.9531
0.55754,1.3685
0.85695,-0.44246
0.95375,0.14305
0.98505,0.046251
-0.35821,-1.985
0.56087,-1.3582
0.85803,0.43913
0.9541,0.14197
0.98516,-0.045902
-0.35817,-1.9852
0.56089,-1.3582
0.85803,0.43911
0.9541,0.14197
0.98516,0.045901
0.9952,0.01484
-0.35493,-1.9952
0.56194,-1.3549
0.85837,0.43806
0.95421,0.14163
0.9852,0.045791
0.99521,0.014805
-0.35492,-1.9952
0.56194,1.3549
0.85837,0.43806
-0.39917,1.8584
0.54763,1.3992
0.85374,0.45237
0.95271,-0.14626
-0.36866,1.9527
0.55749,-1.3687
0.85693,0.44251
0.95374,-0.14307
0.98505,0.046256
-0.35821,-1.985
-0.7925,0.64179
0.42046,-1.7925
-0.54075,-1.4205
-0.85152,-0.45925
-0.95199,0.14848
0.3689,-1.952
-0.55742,-1.3689
-0.85691,-0.44258
-0.95374,-0.14309
-0.98504,-0.046263
-0.99516,0.014958
0.35494,-1.9952
-0.56193,-1.3549
-0.85837,0.43807
-0.95421,0.14163
0.36818,-1.9542
-0.55765,1.3682
-0.85698,-0.44235
-0.95376,-0.14302
-0.98505,0.046239
-0.99517,-0.01495
-0.99844,0.0048334
0.35388,-1.9984
-0.56227,-1.3539
-0.85848,0.43773
-0.95424,-0.14152
0.36817,-1.9542
-0.55765,1.3682
-0.85698,-0.44235
-0.95376,0.14302
0.36832,1.9538
-0.5576,-1.3683
-0.85697,0.4424
-0.95376,0.14303
-0.98505,0.046244
0.35821,1.985
-0.56087,1.3582
-0.85803,0.43913
