0,0
0.58862,1
0.83077,-0.41138
-0.24686,-1.8308
0.48707,-1.2469
0.78899,0.51293
0.9132,0.21101
-0.21296,-1.9132
0.50102,1.213
0.79473,0.49898
0.91556,0.20527
0.96526,0.084443
-0.19154,-1.9653
0.50983,-1.1915
0.79836,-0.49017
0.91705,0.20164
0.96588,0.082952
-0.19128,-1.9659
0.50993,1.1913
0.7984,0.49007
0.91707,-0.2016
0.96588,0.082934
0.98596,0.034117
-0.18302,-1.986
0.51333,1.183
0.7998,0.48667
0.91764,-0.2002
0.96612,0.082359
0.98606,0.033881
-0.18298,-1.9861
0.51335,-1.183
0.7998,0.48665
-0.2596,-1.7998
0.48183,-1.2596
0.78684,0.51817
0.91231,0.21316
-0.21332,1.9123
0.50087,-1.2133
0.79467,0.49913
0.91553,0.20533
0.96525,-0.084468
-0.19154,-1.9653
-0.66742,-0.80846
0.31406,-1.6674
-0.45943,-1.3141
-0.77762,-0.54057
-0.90852,0.22238
0.21488,-1.9085
-0.50023,1.2149
-0.7944,-0.49977
-0.91542,0.2056
-0.96521,-0.084577
-0.98569,0.034793
0.18313,1.9857
-0.51329,-1.1831
-0.79978,0.48671
-0.91763,0.20022
0.21113,1.9176
-0.50177,1.2111
-0.79504,0.49823
-0.91568,-0.20496
-0.96531,0.084316
-0.98573,0.034686
-0.99413,0.014269
0.17966,1.9941
-0.51471,-1.1797
-0.80036,0.48529
-0.91787,0.19964
0.21103,-1.9179
-0.50181,1.211
-0.79506,0.49819
-0.91569,-0.20494
0.21193,-1.9157
-0.50144,-1.2119
-0.7949,0.49856
-0.91563,0.2051
-0.96529,0.084372
0.19152,-1.9653
-0.50983,-1.1915
-0.79836,-0.49017
