219949,1,1
219949,1,1
219949,1,-1
219949,1,1
219949,1,1
219949,1,1
219949,2,1
219949,2,-1
219949,1,1
219949,1,1
219949,2,-1
219949,1,-1
219949,1,1
219949,1,1
219949,1,1
219949,1,1
219949,1,-1
219949,2,-1
219949,1,1
219949,1,1
219949,1,1
219949,1,1
219949,1,-1
219949,1,1
219949,1,1
219949,1,1
219949,2,-1
219949,1,1
219949,1,-1
219949,2,-1
219949,1,1
219949,1,-1
219949,1,1
219949,1,1
219949,1,1
219949,1,-1
219949,1,1
219949,1,1
219949,1,1
219949,1,1
219949,2,1
219949,2,1
219949,1,1
219949,1,-1
219949,1,-1
219949,1,-1
219949,2,-1
219949,1,-1
219949,1,-1
219949,2,1
219949,2,1
219949,2,1
219949,2,-1
219949,1,-1
219949,1,-1
219949,1,-1
219949,2,-1
219949,1,-1
219949,1,-1
219949,1,-1
219949,2,1
219949,2,1
219949,1,-1
219949,2,-1
219949,1,-1
219949,1,-1
219949,2,1
219949,2,-1
219949,1,-1
219949,2,1
219949,2,1
219949,1,1
219949,1,-1
219949,1,-1
219949,2,1
219949,2,1
219949,1,1
219949,1,-1
219949,1,-1
219949,1,-1
