217909,1,1
217909,2,-1
217909,1,-1
217909,2,-1
217909,2,-1
217909,2,-1
217909,1,-1
217909,2,-1
217909,1,1
217909,2,-1
217909,2,-1
217909,1,-1
217909,1,1
217909,1,1
217909,1,1
217909,1,1
217909,1,-1
217909,1,1
217909,2,-1
217909,1,1
217909,1,1
217909,1,1
217909,2,1
217909,1,1
217909,1,1
217909,1,1
217909,1,1
217909,2,-1
217909,1,-1
217909,2,-1
217909,1,1
217909,2,1
217909,1,1
217909,1,1
217909,1,1
217909,1,-1
217909,1,1
217909,1,1
217909,1,1
217909,1,1
217909,2,1
217909,1,-1
217909,2,-1
217909,1,-1
217909,1,-1
217909,1,-1
217909,1,1
217909,1,-1
217909,1,-1
217909,2,1
217909,1,-1
217909,1,-1
217909,1,1
217909,1,-1
217909,1,-1
217909,1,-1
217909,1,1
217909,1,-1
217909,2,1
217909,2,1
217909,1,-1
217909,1,-1
217909,1,-1
217909,2,-1
217909,2,1
217909,1,-1
217909,1,-1
217909,1,1
217909,1,-1
217909,1,-1
217909,1,-1
217909,1,1
217909,2,1
217909,1,-1
217909,1,-1
217909,2,1
217909,2,-1
217909,1,-1
217909,1,-1
217909,1,-1
