212449,1,1
212449,1,1
212449,1,-1
212449,2,-1
212449,1,1
212449,2,-1
212449,1,-1
212449,1,1
212449,2,-1
212449,1,1
212449,1,1
212449,1,-1
212449,1,1
212449,1,1
212449,1,1
212449,1,1
212449,1,-1
212449,1,1
212449,2,-1
212449,1,1
212449,1,1
212449,1,1
212449,1,-1
212449,1,1
212449,2,-1
212449,1,1
212449,1,1
212449,2,-1
212449,1,-1
212449,2,-1
212449,1,1
212449,1,-1
212449,1,1
212449,1,1
212449,1,1
212449,1,-1
212449,1,1
212449,1,1
212449,1,1
212449,1,1
212449,1,-1
212449,1,-1
212449,1,1
212449,2,1
212449,1,-1
212449,2,1
212449,1,1
212449,1,-1
212449,1,-1
212449,1,-1
212449,1,-1
212449,1,-1
212449,1,1
212449,1,-1
212449,1,-1
212449,1,-1
212449,1,1
212449,1,-1
212449,1,-1
212449,1,-1
212449,1,-1
212449,1,-1
212449,2,1
212449,2,-1
212449,2,1
212449,1,-1
212449,2,1
212449,2,-1
212449,1,-1
212449,1,-1
212449,2,1
212449,1,1
212449,1,-1
212449,2,1
212449,2,1
212449,2,1
212449,1,1
212449,1,-1
212449,1,-1
212449,1,-1
