221011,1,1
221011,1,1
221011,1,-1
221011,1,1
221011,1,1
221011,2,-1
221011,1,-1
221011,1,1
221011,1,1
221011,1,1
221011,1,1
221011,1,-1
221011,1,1
221011,1,1
221011,1,1
221011,1,1
221011,1,-1
221011,2,-1
221011,1,1
221011,1,1
221011,1,1
221011,1,1
221011,1,-1
221011,1,1
221011,1,1
221011,1,1
221011,1,1
221011,1,1
221011,1,-1
221011,2,-1
221011,1,1
221011,1,-1
221011,1,1
221011,1,1
221011,1,1
221011,1,-1
221011,1,1
221011,1,1
221011,1,1
221011,2,-1
221011,2,1
221011,2,1
221011,2,-1
221011,2,1
221011,2,1
221011,2,1
221011,2,-1
221011,2,1
221011,2,1
221011,2,1
221011,2,1
221011,2,1
221011,2,-1
221011,1,-1
221011,2,1
221011,2,1
221011,2,-1
221011,2,1
221011,2,1
221011,2,1
221011,2,1
221011,2,1
221011,2,1
221011,2,-1
221011,1,-1
221011,1,-1
221011,2,1
221011,2,-1
221011,1,-1
221011,1,-1
221011,2,1
221011,2,-1
221011,1,-1
221011,2,1
221011,2,1
221011,2,1
221011,2,-1
221011,2,1
221011,2,1
221011,2,1
