36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,1,1
36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,1,1
36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,2,-1
36209,1,1
36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,1,1
36209,1,1
36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,1,1
36209,1,1
36209,1,-1
36209,1,1
36209,1,1
36209,2,-1
36209,1,1
36209,1,-1
36209,2,1
36209,2,-1
36209,1,-1
36209,2,1
36209,2,1
36209,2,-1
36209,1,-1
36209,1,-1
36209,2,1
36209,2,1
36209,2,1
36209,2,-1
36209,2,1
36209,2,1
36209,2,1
36209,2,-1
36209,2,1
36209,1,-1
36209,1,-1
36209,1,-1
36209,2,1
36209,2,1
36209,2,-1
36209,1,-1
36209,2,1
36209,1,-1
36209,2,-1
36209,2,1
36209,2,1
36209,1,-1
36209,2,-1
36209,2,1
36209,1,-1
36209,2,1
36209,2,1
36209,1,1
36209,1,-1
36209,1,-1
36209,1,-1
