210404,1,1
210404,2,-1
210404,2,1
210404,2,-1
210404,1,1
210404,2,-1
210404,2,1
210404,1,1
210404,2,-1
210404,1,1
210404,1,1
210404,1,-1
210404,2,-1
210404,1,1
210404,1,1
210404,1,1
210404,1,-1
210404,2,-1
210404,1,1
210404,1,1
210404,1,1
210404,1,1
210404,1,-1
210404,1,1
210404,2,-1
210404,1,1
210404,2,-1
210404,2,-1
210404,1,-1
210404,1,1
210404,1,1
210404,1,-1
210404,2,-1
210404,1,1
210404,1,1
210404,2,1
210404,1,1
210404,2,-1
210404,1,1
210404,1,1
210404,1,-1
210404,1,-1
210404,1,1
210404,1,-1
210404,1,-1
210404,2,1
210404,1,1
210404,1,-1
210404,1,-1
210404,1,-1
210404,1,-1
210404,2,1
210404,2,-1
210404,1,-1
210404,2,1
210404,2,1
210404,2,-1
210404,1,-1
210404,2,1
210404,1,-1
210404,2,1
210404,2,1
210404,2,1
210404,1,1
210404,1,-1
210404,1,-1
210404,1,-1
210404,2,-1
210404,1,-1
210404,1,-1
210404,2,1
210404,2,-1
210404,1,-1
210404,1,-1
210404,2,1
210404,1,-1
210404,1,1
210404,1,-1
210404,1,-1
210404,2,1
