204059,1,1
204059,1,1
204059,1,-1
204059,1,1
204059,1,1
204059,2,-1
204059,1,-1
204059,1,1
204059,1,1
204059,2,-1
204059,1,1
204059,1,-1
204059,2,-1
204059,1,1
204059,1,1
204059,1,1
204059,1,-1
204059,2,-1
204059,1,1
204059,1,1
204059,1,1
204059,1,1
204059,1,-1
204059,2,-1
204059,2,-1
204059,1,1
204059,1,1
204059,1,1
204059,1,-1
204059,2,-1
204059,1,1
204059,1,-1
204059,2,-1
204059,2,-1
204059,1,1
204059,1,-1
204059,1,1
204059,1,1
204059,1,1
204059,2,-1
204059,1,-1
204059,1,-1
204059,1,1
204059,1,-1
204059,1,-1
204059,1,-1
204059,2,-1
204059,1,-1
204059,1,-1
204059,2,1
204059,1,-1
204059,2,1
204059,2,-1
204059,1,-1
204059,2,1
204059,2,1
204059,1,1
204059,1,-1
204059,2,1
204059,2,1
204059,2,1
204059,2,1
204059,2,1
204059,1,1
204059,1,-1
204059,1,-1
204059,2,1
204059,2,-1
204059,2,1
204059,1,-1
204059,2,1
204059,2,-1
204059,2,1
204059,2,1
204059,2,1
204059,2,1
204059,2,-1
204059,1,-1
204059,2,1
204059,2,1
