221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,1
221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,1
221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,1
221261,1,-1
221261,1,1
221261,1,1
221261,1,1
221261,1,1
221261,1,-1
221261,1,-1
221261,1,1
221261,1,-1
221261,1,-1
221261,1,-1
221261,2,-1
221261,2,1
221261,2,1
221261,2,1
221261,2,1
221261,2,1
221261,2,-1
221261,2,1
221261,2,1
221261,2,1
221261,2,-1
221261,2,1
221261,2,1
221261,2,1
221261,2,1
221261,2,1
221261,2,1
221261,2,-1
221261,2,1
221261,2,1
221261,2,1
221261,2,-1
221261,2,1
221261,2,1
221261,2,1
221261,2,-1
221261,2,1
221261,2,1
221261,2,1
221261,2,1
221261,2,-1
221261,2,1
221261,2,1
221261,2,1
