220426,1,1
220426,2,-1
220426,2,1
220426,1,1
220426,2,-1
220426,2,-1
220426,2,1
220426,2,-1
220426,2,-1
220426,2,-1
220426,2,-1
220426,2,1
220426,1,1
220426,2,-1
220426,2,-1
220426,1,1
220426,1,-1
220426,1,1
220426,1,1
220426,1,1
220426,2,-1
220426,1,1
220426,2,1
220426,2,-1
220426,2,-1
220426,2,-1
220426,2,-1
220426,2,-1
220426,1,-1
220426,2,-1
220426,1,1
220426,1,-1
220426,1,1
220426,2,-1
220426,1,1
220426,1,-1
220426,1,1
220426,1,1
220426,1,1
220426,1,1
220426,2,1
220426,1,-1
220426,1,1
220426,1,-1
220426,1,-1
220426,2,1
220426,1,1
220426,2,1
220426,1,-1
220426,1,-1
220426,1,-1
220426,2,1
220426,1,1
220426,1,-1
220426,2,1
220426,2,1
220426,2,-1
220426,1,-1
220426,1,-1
220426,1,-1
220426,2,1
220426,2,1
220426,2,1
220426,2,-1
220426,1,-1
220426,1,-1
220426,2,1
220426,2,-1
220426,1,-1
220426,1,-1
220426,2,1
220426,1,1
220426,1,-1
220426,1,-1
220426,2,1
220426,2,1
220426,2,-1
220426,1,-1
220426,1,-1
220426,1,-1
