219726,1,1
219726,2,-1
219726,1,-1
219726,1,1
219726,2,-1
219726,1,1
219726,1,-1
219726,1,1
219726,2,-1
219726,1,1
219726,2,-1
219726,1,-1
219726,1,1
219726,1,1
219726,2,-1
219726,1,1
219726,1,-1
219726,1,1
219726,1,1
219726,1,1
219726,2,-1
219726,1,1
219726,1,-1
219726,1,1
219726,2,-1
219726,1,1
219726,1,1
219726,2,-1
219726,1,-1
219726,1,1
219726,1,1
219726,1,-1
219726,1,1
219726,2,-1
219726,1,1
219726,1,-1
219726,1,1
219726,2,-1
219726,1,1
219726,1,1
219726,1,-1
219726,1,-1
219726,1,1
219726,2,1
219726,1,-1
219726,1,-1
219726,1,1
219726,1,-1
219726,1,-1
219726,1,-1
219726,2,1
219726,2,1
219726,1,1
219726,2,1
219726,1,-1
219726,1,-1
219726,1,1
219726,1,-1
219726,2,1
219726,2,1
219726,1,-1
219726,1,-1
219726,1,-1
219726,2,-1
219726,2,1
219726,1,-1
219726,2,1
219726,1,1
219726,1,-1
219726,1,-1
219726,2,1
219726,2,-1
219726,2,1
219726,2,1
219726,1,-1
219726,2,1
219726,2,-1
219726,1,-1
219726,2,1
219726,1,-1
