212926,1,1
212926,1,1
212926,2,1
212926,2,-1
212926,2,-1
212926,2,-1
212926,1,-1
212926,1,1
212926,1,1
212926,1,1
212926,1,1
212926,1,-1
212926,1,1
212926,1,1
212926,2,-1
212926,2,-1
212926,1,-1
212926,1,1
212926,1,1
212926,1,1
212926,1,1
212926,1,1
212926,1,-1
212926,2,-1
212926,1,1
212926,1,1
212926,1,1
212926,1,1
212926,1,-1
212926,2,-1
212926,1,1
212926,1,-1
212926,1,1
212926,1,1
212926,1,1
212926,1,-1
212926,1,1
212926,1,1
212926,1,1
212926,1,1
212926,1,-1
212926,2,1
212926,2,-1
212926,1,-1
212926,2,1
212926,2,1
212926,1,1
212926,1,-1
212926,2,1
212926,1,-1
212926,1,-1
212926,2,1
212926,2,-1
212926,1,-1
212926,2,1
212926,2,1
212926,1,1
212926,1,-1
212926,2,1
212926,1,-1
212926,2,1
212926,2,1
212926,2,1
212926,1,1
212926,2,1
212926,1,-1
212926,1,-1
212926,2,-1
212926,2,1
212926,2,1
212926,1,-1
212926,1,1
212926,2,1
212926,1,-1
212926,2,1
212926,2,1
212926,2,-1
212926,1,-1
212926,1,-1
212926,1,-1
