210962,1,1
210962,2,-1
210962,1,-1
210962,2,-1
210962,1,1
210962,1,1
210962,1,-1
210962,2,-1
210962,2,-1
210962,1,1
210962,1,1
210962,1,-1
210962,1,1
210962,1,1
210962,1,1
210962,1,1
210962,1,-1
210962,1,1
210962,1,1
210962,1,1
210962,1,1
210962,1,1
210962,1,-1
210962,1,1
210962,1,1
210962,1,1
210962,1,1
210962,1,1
210962,1,-1
210962,1,1
210962,1,1
210962,1,-1
210962,1,1
210962,1,1
210962,1,1
210962,1,-1
210962,1,1
210962,1,1
210962,1,1
210962,1,1
210962,1,-1
210962,1,-1
210962,1,1
210962,1,-1
210962,1,-1
210962,1,-1
210962,1,1
210962,1,-1
210962,2,1
210962,2,1
210962,2,1
210962,2,1
210962,2,-1
210962,2,1
210962,2,1
210962,2,1
210962,2,-1
210962,1,-1
210962,2,1
210962,2,1
210962,2,1
210962,2,1
210962,2,1
210962,2,-1
210962,2,1
210962,2,1
210962,2,1
210962,2,-1
210962,2,1
210962,2,1
210962,2,1
210962,2,-1
210962,2,1
210962,2,1
210962,2,1
210962,2,1
210962,2,-1
210962,2,1
210962,2,1
210962,2,1
