221245,1,1
221245,2,-1
221245,2,1
221245,2,-1
221245,1,1
221245,2,-1
221245,1,-1
221245,1,1
221245,1,1
221245,1,1
221245,1,1
221245,1,-1
221245,1,1
221245,1,1
221245,1,1
221245,1,1
221245,2,1
221245,2,-1
221245,1,1
221245,1,1
221245,1,1
221245,2,-1
221245,1,-1
221245,1,1
221245,1,1
221245,2,-1
221245,1,1
221245,1,1
221245,1,-1
221245,1,1
221245,1,1
221245,1,-1
221245,1,1
221245,1,1
221245,2,-1
221245,1,-1
221245,1,1
221245,1,1
221245,1,1
221245,2,-1
221245,1,-1
221245,1,-1
221245,1,1
221245,1,-1
221245,1,-1
221245,1,-1
221245,1,1
221245,1,-1
221245,1,-1
221245,2,1
221245,2,1
221245,2,1
221245,1,1
221245,2,1
221245,1,-1
221245,2,1
221245,2,-1
221245,2,1
221245,2,1
221245,2,1
221245,2,1
221245,1,-1
221245,1,-1
221245,2,-1
221245,1,-1
221245,2,1
221245,2,1
221245,2,-1
221245,2,1
221245,2,1
221245,2,1
221245,1,1
221245,2,1
221245,2,1
221245,2,1
221245,1,-1
221245,2,-1
221245,1,-1
221245,2,1
221245,2,1
