217094,1,1
217094,1,1
217094,1,-1
217094,2,-1
217094,2,-1
217094,1,1
217094,2,1
217094,2,-1
217094,1,1
217094,1,1
217094,1,1
217094,2,1
217094,1,1
217094,1,1
217094,1,1
217094,2,-1
217094,2,1
217094,1,1
217094,1,1
217094,1,1
217094,2,-1
217094,1,1
217094,1,-1
217094,1,1
217094,1,1
217094,2,-1
217094,1,1
217094,1,1
217094,1,-1
217094,1,1
217094,1,1
217094,1,-1
217094,1,1
217094,2,-1
217094,1,1
217094,1,-1
217094,1,1
217094,1,1
217094,1,1
217094,1,1
217094,1,-1
217094,1,-1
217094,1,1
217094,1,-1
217094,1,-1
217094,1,-1
217094,1,1
217094,1,-1
217094,1,-1
217094,1,-1
217094,1,-1
217094,2,1
217094,2,-1
217094,2,1
217094,1,-1
217094,1,-1
217094,2,-1
217094,2,1
217094,1,-1
217094,1,-1
217094,1,-1
217094,1,-1
217094,1,-1
217094,2,-1
217094,1,-1
217094,2,1
217094,1,-1
217094,1,1
217094,1,-1
217094,1,-1
217094,1,-1
217094,1,1
217094,2,1
217094,1,-1
217094,2,1
217094,2,1
217094,2,-1
217094,1,-1
217094,2,1
217094,1,-1
